股票代號,股票名稱,日期,開盤價,最高價,最低價,收盤價,漲跌,漲幅(%),振幅(%),成交量,成交筆數,成交金額(千),均張,成交量變動(%),均張變動(%),股本(百萬),總市值(億),市值比重(%),本益比,股價淨值比,本益比(近四季),週轉率(%),成交值比重(%),漲跌停,成交量(股)
4766,南寶,20190524,150.5,154.5,150.5,151,0.5,0.33,2.66,205,175,31195,1.2,-77.27,9.09,1206,182.1,0.059,18.6,1.87,25.2,0.17,0.03,0,205199
4767,誠泰科技,20190524,21.1,21.1,21.05,21.1,0.15,0.72,0.24,5,5,105,1,-85.29,-91.15,314,6.6,0.022,17.4,0.88,18.2,0.02,0,0,5000
4803,VHQ-KY,20190524,124,127.5,123.5,125.5,2.5,2.03,3.25,172,158,21601,1.1,-21.82,-26.67,394,49.4,0.165,8.9,2.45,9.4,0.44,0.068,0,172040
4804,大略-KY,20190524,17.35,17.35,17.15,17.15,-0.1,-0.58,1.16,281,59,4851,4.8,-6.02,6.67,447,7.7,0.026,191.7,1.34,,0.63,0.015,0,281000
4806,昇華,20190524,12.3,12.3,11.85,12.15,0.35,2.97,3.81,18,4,214,4.5,63.64,104.55,400,4.9,0.016,,0.59,,0.04,0.001,0,18000
4807,日成-KY,20190524,34,34.25,34,34.05,-0.2,-0.58,0.73,18,17,613,1.1,-80.43,-8.33,385,13.1,0.004,46.8,1.2,11.1,0.05,0.001,0,18001
4903,聯光通,20190524,13.7,13.75,13.4,13.75,0.05,0.36,2.55,72,47,977,1.5,-48.2,0,903,12.4,0.041,,1.56,,0.08,0.003,0,72040
4904,遠傳,20190524,77,77.2,76.2,76.4,-0.4,-0.52,1.3,1368,1058,104892,1.3,-60.54,-13.33,32585,2489.5,0.801,28.4,3.3,27.2,0.04,0.102,0,1368333
4905,台聯電,20190524,59.8,60.3,59.8,59.8,-0.5,-0.83,0.83,21,14,1263,1.5,110,50,375,22.4,0.075,,0.72,,0.06,0.004,0,21008
4906,正文,20190524,23.25,23.6,23.25,23.25,-0.05,-0.21,1.5,1545,764,36145,2,-63.43,-4.76,3570,83,0.027,16.4,0.96,475,0.44,0.035,0,1545351
4907,富宇,20190524,21.25,21.65,21.2,21.45,0.2,0.94,2.12,30,18,644,1.7,-62.03,54.55,1181,25.3,0.084,10.7,1.29,7.7,0.03,0.002,0,30001
4908,前鼎,20190524,22.4,22.5,22.2,22.25,0.05,0.23,1.35,99,59,2213,1.7,-60.71,-26.09,782,17.4,0.058,13.9,1.2,13.5,0.13,0.007,0,99330
4909,新復興,20190524,19.25,19.6,19.15,19.2,0,0,2.34,146,124,2816,1.2,-41.83,-20,934,17.9,0.06,12.8,0.68,15.5,0.16,0.009,0,146081
4911,德英,20190524,41.2,41.2,40.4,40.4,-0.1,-0.25,1.98,5,5,203,1,-50,-41.18,557,22.5,0.075,,3.07,,0.01,0.001,0,5000
4912,聯德控股-KY,20190524,118,119,117,119,1.5,1.28,1.7,31,31,3666,1,-67.71,-9.09,395,47,0.015,13.1,2.43,13.1,0.08,0.004,0,31000
4915,致伸,20190524,50.1,50.5,47.65,48.6,-1.6,-3.19,5.68,6870,4819,334109,1.4,119.42,-17.65,4468,217.1,0.07,10.2,1.78,11.9,1.54,0.324,0,6870917
4916,事欣科,20190524,35.95,35.95,35.7,35.7,-0.2,-0.56,0.7,132,79,4757,1.7,-37.44,-5.56,823,29.4,0.009,9,1.96,11.8,0.16,0.005,0,132901
4919,新唐,20190524,44.65,45.6,44.6,45.6,1.1,2.47,2.25,497,386,22524,1.3,-71,0,2076,94.7,0.03,13,2.46,14.8,0.24,0.022,0,497851
4924,欣厚-KY,20190524,9.71,9.76,9.7,9.76,0.01,0.1,0.62,24,6,233,4,-31.43,81.82,372,3.6,0.012,90.8,1.23,45.6,0.06,0.001,0,24000
4927,泰鼎-KY,20190524,47,47.25,45.3,45.95,-0.3,-0.65,4.22,7724,4746,358321,1.6,-3.77,-5.88,1848,84.9,0.027,7.6,1.24,8.6,4.22,0.348,0,7724228
4930,燦星網,20190524,11.1,11.2,10.85,10.95,-0.2,-1.79,3.14,145,83,1603,1.7,31.82,-37.04,1343,14.7,0.005,,0.4,,0.11,0.002,0,145685
4933,友輝,20190524,28.1,29.25,28,28,-0.35,-1.23,4.41,740,553,21049,1.3,15.63,-7.14,773,21.6,0.072,14.1,0.71,12.4,0.97,0.066,0,740135
4934,太極,20190524,4.35,4.4,4.31,4.4,0.02,0.46,2.05,677,218,2957,3.1,-43.91,-39.22,3565,15.7,0.005,,0.68,,0.19,0.003,0,677852
4935,茂林-KY,20190524,37.5,38,36.8,37.5,0.2,0.54,3.22,101,68,3800,1.5,-6.48,-16.67,1309,49.1,0.016,25,0.8,22.5,0.08,0.004,0,101050
4938,和碩,20190524,50.2,50.7,50.2,50.5,0.4,0.8,1,2464,1563,124311,1.6,-55.28,-15.79,26119,1319,0.425,11.6,0.87,12.7,0.09,0.121,0,2464497
4939,亞電,20190524,17.2,17.4,17,17.05,-0.2,-1.16,2.32,470,258,8057,1.8,35.45,5.88,982,16.7,0.056,19,1.09,18.1,0.48,0.025,0,470007
4942,嘉彰,20190524,37.3,38.15,37.3,37.65,0.65,1.76,2.3,470,311,17756,1.5,-20.61,0,1424,53.6,0.017,8,0.73,7,0.33,0.017,0,470500
4943,康控-KY,20190524,142,143.5,137,137,-5,-3.52,4.58,4000,3161,560819,1.3,-48.86,-7.14,1184,162.2,0.052,18.8,4.1,20.5,3.46,0.544,0,4000354
4944,兆遠,20190524,11.65,12.2,11.65,11.8,0.2,1.72,4.74,254,117,3021,2.2,-36.66,22.22,1643,19.4,0.065,,1.93,,0.16,0.009,0,254019
4946,辣椒,20190524,29.5,29.9,29.3,29.9,0.2,0.67,2.02,32,23,944,1.4,-17.95,0,273,8.2,0.027,,2.57,142.4,0.12,0.003,0,32004
4947,昂寶-KY,20190524,141,143.5,139.5,139.5,-2.5,-1.76,2.82,568,413,79967,1.4,63.22,-6.67,560,78.1,0.26,10,1.91,11,1.02,0.251,0,568499
4950,牧東,20190524,9.9,9.9,9.62,9.62,-0.28,-2.83,2.83,9,8,87,1.1,,,458,4.4,0.015,,0.55,,0.02,0,0,9000
4952,凌通,20190524,33.85,34,33.85,34,0.2,0.59,0.44,91,60,3087,1.5,-20.18,7.14,1088,37,0.012,13.6,1.74,13.9,0.08,0.003,0,91000
4953,緯軟,20190524,98.1,104,98.1,98.2,0.8,0.82,6.06,5491,4299,554946,1.3,180.01,18.18,602,59.1,0.197,15.3,3.06,19.2,9.39,1.74,0,5491255
4956,光鋐,20190524,14,14.2,14,14,0,0,1.43,212,125,2987,1.7,-1.85,13.33,1004,14.1,0.005,,0.74,,0.21,0.003,0,212135
4958,臻鼎-KY,20190524,88.6,90.2,88.6,90,1.2,1.35,1.8,4490,2764,402391,1.6,-13.62,-11.11,8055,725,0.233,8.6,1.25,8.6,0.56,0.39,0,4490404
4960,誠美材,20190524,8.3,8.45,8.18,8.26,-0.07,-0.84,3.24,1455,372,12084,3.9,2.61,-9.3,6657,55,,,0.53,,0.22,0.012,0,1455906
4961,天鈺,20190524,36.65,37.05,36,36.2,-0.45,-1.23,2.86,734,499,26776,1.5,8.58,-6.25,1629,59,0.019,11.7,1.57,14.2,0.45,0.026,0,734000
4966,譜瑞-KY,20190524,465.5,481,462,471,1,0.21,4.04,731,631,344991,1.2,-18.96,9.09,791,372.6,1.241,15.6,3.58,17.4,0.93,1.081,0,731762
4967,十銓,20190524,26.5,26.5,26.2,26.35,0.05,0.19,1.14,63,45,1659,1.4,-56.85,-17.65,683,18,0.006,11,1.4,9.9,0.09,0.002,0,63000
4968,立積,20190524,63.3,68.5,62.5,68.5,6.2,9.95,9.63,14237,9915,944915,1.4,126.52,7.69,604,41.4,0.013,30.6,3.55,31.8,22.82,0.917,1,14237322
4971,IET-KY,20190524,57.9,58,57,57.5,-0.4,-0.69,1.73,98,81,5620,1.2,58.06,0,362,20.8,0.069,23.7,1.4,73.1,0.27,0.018,0,98140
4972,湯石照明,20190524,33,33.3,32.7,33.3,0.1,0.3,1.81,22,21,723,1,83.33,0,400,13.3,0.044,11.5,1.09,,0.05,0.002,0,22000
4973,廣穎,20190524,16.95,17.5,16.9,17,0.1,0.59,3.55,51,34,868,1.5,54.55,-11.76,635,10.8,0.036,11.4,0.62,6.7,0.08,0.003,0,51002
4974,亞泰,20190524,43,43.2,42.95,43.05,0.05,0.12,0.58,135,81,5813,1.7,-16.67,13.33,725,31.2,0.104,9.3,1.29,8.9,0.19,0.018,0,135001
4976,佳凌,20190524,30.5,31.5,30.4,30.4,-0.1,-0.33,3.61,499,350,15354,1.4,15.78,7.69,1176,35.8,0.012,,2.05,125.1,0.43,0.015,0,499000
4977,眾達-KY,20190524,84.1,85,83,83,-0.8,-0.95,2.39,158,130,13288,1.2,-76.2,-29.41,598,49.6,0.016,16.3,2.87,22.9,0.27,0.013,0,158000
4979,華星光,20190524,19.25,19.25,18.75,18.9,0,0,2.65,343,227,6504,1.5,6.85,15.38,1028,19.4,0.065,,1.74,,0.34,0.02,0,343135
4987,科誠,20190524,62.2,62.5,62.2,62.5,0,0,0.48,15,13,936,1.2,-11.76,-7.69,252,15.8,0.053,11.4,1.76,11.5,0.06,0.003,0,15000
4989,榮科,20190524,23.6,24.1,23.5,23.8,-0.1,-0.42,2.51,156,96,3720,1.6,-18.32,0,1531,36.4,0.012,14.9,1.54,17.4,0.1,0.004,0,156000
4991,環宇-KY,20190524,53,53.2,52.3,52.6,-0.5,-0.94,1.69,410,343,21586,1.2,-18.65,-7.69,908,47.8,0.159,18.6,1.43,19,0.45,0.068,0,410204
4994,傳奇,20190524,74.8,75.5,73.6,73.7,-0.2,-0.27,2.57,118,114,8840,1,-63.13,-28.57,1106,81.5,0.026,17.2,6.97,,0.11,0.009,0,118520
4995,晶達,20190524,42.95,43.3,42.5,43.2,0.2,0.47,1.86,44,19,1915,2.3,12.82,-17.86,414,17.9,0.06,10.8,2.11,14,0.11,0.006,0,44549
4999,鑫禾,20190524,43.2,43.4,43.05,43.25,0.05,0.12,0.81,77,58,3333,1.3,-18.09,0,744,32.2,0.01,9,0.94,7.1,0.1,0.003,0,77001
5007,三星,20190524,52.5,52.5,52.3,52.3,-0.1,-0.19,0.38,56,47,2940,1.2,47.37,-7.69,2949,154.2,0.05,14.7,2.34,14.4,0.02,0.003,0,56141
5009,榮剛,20190524,19.45,19.55,19.2,19.3,0,0,1.81,567,295,10968,1.9,-19.57,5.56,4667,90.1,0.3,19.2,1.09,29.8,0.12,0.034,0,567561
5011,久陽,20190524,18.55,18.55,17.5,18.3,-0.2,-1.08,5.68,11,10,199,1.1,-35.29,-8.33,411,7.5,0.025,12.1,1.28,12.9,0.03,0.001,0,11000
5013,強新,20190524,25,25.1,25,25,-0.1,-0.4,0.4,6,4,150,1.5,-45.45,87.5,1334,33.4,0.111,13.9,1.29,13.2,0,0,0,6000
5014,建錩,20190524,7.75,7.8,7.72,7.75,0,0,1.03,72,37,560,1.9,16.13,0,1653,12.8,0.043,,0.73,,0.04,0.002,0,72163
5015,華祺,20190524,42.95,43.3,42.8,43.15,0.1,0.23,1.16,84,50,3611,1.7,20,21.43,606,26.1,0.087,12,1.99,9.2,0.14,0.011,0,84003
5016,松和,20190524,34.7,34.8,34.6,34.6,-0.15,-0.43,0.58,13,9,451,1.4,116.67,16.67,496,17.2,0.057,11.5,1.27,9.8,0.03,0.001,0,13000
5102,富強,20190524,15.1,15.1,15.1,15.1,0,0,0,10,5,151,2,-65.52,-4.76,641,9.7,0.032,25.5,0.95,18.6,0.02,0,0,10000
5201,凱衛,20190524,28.2,28.35,27.7,28.1,0.1,0.36,2.32,104,34,2905,3.1,352.17,34.78,307,8.6,0.029,71.9,2.31,29.2,0.34,0.009,0,104002
5202,力新,20190524,16.9,18.45,16.5,18.45,1,5.73,11.17,65,51,1099,1.3,306.25,18.18,591,10.9,0.036,,1.7,502.9,0.1,0.003,0,65004
5203,訊連,20190524,71.8,72.2,71.5,72.1,0.1,0.14,0.97,61,52,4395,1.2,-16.44,9.09,836,60.3,0.019,16.9,1.55,17.3,0.07,0.004,0,61150
5205,中茂,20190524,10.5,10.5,10.5,10.5,0,0,0,6,2,63,3,50,50,170,1.8,0.006,,16.23,,0.04,0,0,6000
5206,坤悅,20190524,17.85,17.85,17.75,17.85,0.1,0.56,0.56,306,104,5461,2.9,8.9,16,1485,26.5,0.088,11.1,1.03,6.8,0.21,0.017,0,306550
5209,新鼎,20190524,42.65,42.9,42.65,42.9,-0.1,-0.23,0.58,5,6,214,0.8,66.67,-20,235,10.1,0.034,12.6,1.76,13.1,0.02,0.001,0,5001
5210,寶碩,20190524,7.5,7.56,7.47,7.55,0.05,0.67,1.2,102,38,768,2.7,-29.17,28.57,637,4.8,0.016,,0.73,,0.16,0.002,0,102001
5211,蒙恬,20190524,14.75,14.8,14.75,14.75,-0.1,-0.67,0.34,10,7,148,1.4,-23.08,27.27,320,4.7,0.016,157.3,0.92,,0.03,0,0,10000
5212,凌網,20190524,29.15,29.15,27.8,28.95,0.2,0.7,4.7,12,16,349,0.8,140,-20,346,10,0.033,12.1,2.33,11,0.03,0.001,0,12318
5213,亞昕,20190524,18.2,18.3,18.15,18.2,-0.15,-0.82,0.82,178,128,3248,1.4,-44.38,-57.58,3462,63,0.21,18.2,0.77,,0.05,0.01,0,178375
5215,科嘉-KY,20190524,31.6,31.6,31.45,31.55,-0.05,-0.16,0.47,48,39,1515,1.2,-12.73,-14.29,543,17.1,0.006,9.1,0.89,7.9,0.09,0.001,0,48000
5220,萬達光電,20190524,36,36.2,35.8,36.1,-0.05,-0.14,1.11,22,11,792,2,-56,5.26,397,14.3,0.048,9.5,1.94,8.9,0.06,0.002,0,22000
5223,安力-KY,20190524,35.7,36.5,35.15,35.8,0.1,0.28,3.78,59,52,2112,1.1,-83.43,-31.25,432,15.5,0.052,8,1,8.3,0.14,0.007,0,59056
5225,東科-KY,20190524,32.85,32.85,32.45,32.8,0.35,1.08,1.23,47,27,1532,1.7,-51.55,30.77,616,20.2,0.007,7.7,1.14,5.8,0.08,0.001,0,47000
5227,立凱-KY,20190524,16.6,17.1,16.6,16.95,0.35,2.11,3.01,237,146,4018,1.6,-40.75,-11.11,2106,35.7,0.119,,2.56,,0.11,0.013,0,237607
5230,雷笛克光學,20190524,25.8,26.5,25.8,26.35,0.55,2.13,2.71,104,56,2755,1.9,131.11,90,510,13.4,0.045,17.7,0.97,15.7,0.21,0.009,0,104855
5234,達興材料,20190524,87.3,88.4,86,86,-1.4,-1.6,2.75,297,215,25912,1.4,9.19,27.27,1027,88.3,0.028,11.5,3.16,13.1,0.29,0.025,0,297000
5243,乙盛-KY,20190524,35.15,35.8,35.1,35.1,-0.05,-0.14,1.99,180,141,6359,1.3,-24.05,8.33,1685,59.1,0.019,14.1,0.99,14.4,0.11,0.006,0,180014
5245,智晶,20190524,37.2,37.25,36.6,36.95,-0.55,-1.47,1.73,62,54,2308,1.1,-74.9,-81.36,450,16.6,0.055,37,1.52,22.2,0.14,0.007,0,62429
5251,天鉞電,20190524,14.1,14.1,14.05,14.1,-0.05,-0.35,0.35,23,22,333,1,-75,-28.57,356,5,0.017,,0.74,,0.07,0.001,0,23604
5258,虹堡,20190524,17.45,17.9,17.1,17.6,0.1,0.57,4.57,284,146,4957,1.9,51.87,26.67,895,15.8,0.005,,1.38,,0.31,0.005,0,284000
5259,清惠,,,,,,,,,,,,,,,,,,,,,,,,
5263,智崴,20190524,180,184.5,176.5,177.5,-3,-1.66,4.43,211,199,37989,1.1,9.9,0,531,94.3,0.314,26.1,3.22,31.1,0.4,0.119,0,211341
5264,鎧勝-KY,20190524,42.3,42.9,42,42.15,0.55,1.32,2.16,2822,2048,120107,1.4,12.07,-12.5,4205,177.2,0.057,155.5,0.54,,0.68,0.117,0,2822188
5269,祥碩,20190524,485.5,498,479,486,4.5,0.93,3.95,700,667,342714,1,-6.29,0,600,291.6,0.094,19.9,11.22,27,1.18,0.333,0,700575
5272,笙科,20190524,19.65,19.9,18.9,19.1,-0.75,-3.78,5.04,258,174,5026,1.5,-11.03,-28.57,580,11.1,0.037,,1.16,,0.45,0.016,0,258421
5274,信驊,20190524,557,599,551,580,30,5.45,8.73,693,692,398074,1,17.06,0,341,197.8,0.659,25.6,7.64,26.7,2.01,1.248,0,693456
5276,達輝-KY,20190524,12.3,12.3,12.3,12.3,0.15,1.23,0,2,2,25,1,100,100,395,4.9,0.016,24.3,0.86,15.3,0.01,0,0,2000
5278,尚凡,20190524,210.5,212.5,209,209,-1,-0.48,1.67,31,31,6529,1,106.67,0,144,30.1,0.1,11.6,6.98,13.1,0.22,0.02,0,31050
5281,大峽谷-KY,20190524,30.1,30.2,29.75,30,0,0,1.5,30,27,899,1.1,-61.04,0,370,11.1,0.037,30,1.2,35.8,0.08,0.003,0,30000
5283,禾聯碩,20190524,100,103,95.3,102,11,12.09,8.46,2013,1706,200662,1.2,,,760,77.5,0.025,8.2,1.91,9.5,2.59,0.195,0,2013653
5284,jpp-KY,20190524,55,55.1,53,54.6,-1.2,-2.15,3.76,11,11,601,1,83.33,0,395,21.6,0.007,12,1.29,14.6,0.03,0.001,0,11000
5285,界霖,20190524,62.5,62.8,61.1,62.1,0,0,2.74,72,50,4455,1.4,33.33,0,858,53.3,0.017,19.7,2.24,15.5,0.08,0.004,0,72000
5287,數字,20190524,270.5,270.5,270,270.5,0.5,0.19,0.19,32,20,8648,1.6,-33.33,-11.11,426,115.2,0.384,17.8,6.19,19.7,0.08,0.027,0,32015
5288,豐祥-KY,20190524,143,152,143,150,7.5,5.26,6.32,1103,923,164909,1.2,834.75,-7.69,658,98.7,0.032,15.1,3.24,16.2,1.67,0.16,0,1103547
5289,宜鼎,20190524,113.5,116,113.5,115.5,2,1.76,2.2,262,201,30189,1.3,0,8.33,782,90.3,0.301,10.4,2.17,10.6,0.33,0.095,0,262448
5291,邑昇,20190524,18.45,18.45,18.05,18.45,0.15,0.82,2.19,24,11,436,2.2,-78.38,46.67,336,6.2,0.021,12.4,0.91,11.2,0.07,0.001,0,24000
5299,杰力,20190524,100,101,99.3,99.3,-0.5,-0.5,1.7,398,340,39909,1.2,-23.9,9.09,353,35.1,0.117,12.9,3.36,12.5,1.14,0.125,0,398333
5301,寶得利,20190524,24.9,24.95,24.75,24.75,-0.2,-0.8,0.8,425,132,10579,3.2,-13.79,-20,1380,34.2,0.114,244,2.44,5818.6,0.31,0.033,0,425101
5302,太欣,20190524,5.47,5.47,5.3,5.35,0.01,0.19,3.18,58,28,308,2.1,-23.68,10.53,1624,8.7,0.029,,0.55,,0.04,0.001,0,58000
5304,鼎創達,20190524,3.05,3.07,2.95,2.95,-0.15,-4.84,3.87,140,35,423,4,976.92,233.33,3270,9.6,0.032,50.8,0.92,,0.04,0.001,0,140273
5305,敦南,20190524,30.2,30.85,30.2,30.2,-0.15,-0.49,2.14,450,362,13717,1.2,-20.63,-7.69,3125,94.4,0.03,11.2,1.14,10.2,0.15,0.013,0,450822
5306,桂盟,20190524,111,111,109.5,109.5,-1.5,-1.35,1.35,37,36,4098,1,94.74,0,1260,138,0.46,13.1,2.53,15.3,0.03,0.013,0,37170
5309,系統電,20190524,6.46,6.47,6.4,6.45,0.04,0.62,1.09,165,74,1064,2.2,211.32,22.22,1512,9.8,0.033,,0.73,,0.11,0.003,0,165005
5310,天剛,20190524,23.8,23.9,23.15,23.55,-0.25,-1.05,3.15,75,35,1769,2.1,-47.92,-22.22,496,11.7,0.039,,3.35,,0.15,0.006,0,75100
5312,寶島科,20190524,63,63,62.9,63,0,0,0.16,12,8,756,1.5,-50,50,601,37.9,0.126,12.6,1.51,12.9,0.02,0.002,0,12000
5314,世紀,20190524,4.68,4.68,4.68,4.68,0.02,0.43,0,5,3,26,1.7,150,142.86,600,2.8,0.009,46.8,1.06,8.9,0.01,0,0,5533
5315,光聯,20190524,19.4,19.65,19.2,19.3,-0.05,-0.26,2.33,331,190,6434,1.7,-25.11,-5.56,1064,20.5,0.068,10.7,1.5,10.5,0.31,0.02,0,331728
5317,凱美,20190524,51.4,51.8,51.2,51.2,-0.2,-0.39,1.17,204,176,10504,1.2,-31.54,-7.69,1550,79.4,0.264,17.1,1.16,2.4,0.13,0.033,0,204307
5321,友銓,20190524,40.55,40.55,40.5,40.5,0.05,0.12,0.12,2,4,82,0.5,-33.33,-50,288,11.7,0.039,20.1,3.29,16.9,0.01,0,0,2032
5324,士開,20190524,10.6,10.85,10.35,10.6,0,0,4.72,144,71,1536,2,65.52,-20,1064,11.3,0.038,,1.42,,0.14,0.005,0,144053
5328,華容,20190524,7.58,7.6,7.5,7.55,0.05,0.67,1.33,149,66,1126,2.3,-55.39,4.55,1727,13,0.043,,0.8,,0.09,0.004,0,149101
5340,建榮,20190524,33.3,34.2,31.75,31.8,-1.7,-5.07,7.31,1196,762,38883,1.6,33.93,23.08,1949,62,0.206,31.8,3.9,37.2,0.63,0.122,0,1196504
5344,立衛,20190524,6.6,6.6,6.6,6.6,0.1,1.54,0,1,1,7,1,-75,-23.08,794,5.2,0.017,,1.12,,0,0,0,1000
5345,天揚,20190524,5.8,5.92,5.72,5.72,-0.24,-4.03,3.36,46,32,270,1.4,142.11,-6.67,500,2.9,0.01,,0.96,,0.09,0.001,0,46569
5347,世界,20190524,60.9,60.9,60,60.2,-0.6,-0.99,1.48,3904,2130,235177,1.8,36.5,12.5,16390,986.7,3.286,16.3,3.2,15.4,0.24,0.737,0,3904720
5348,系通,20190524,10,10.3,9.91,10,0.1,1.01,3.94,12,6,122,2,20,17.65,260,2.6,0.009,,1.59,1.9,0.05,0,0,12000
5349,先豐,20190524,25.9,26.7,25.65,26.35,0.35,1.35,4.04,3662,1991,95985,1.8,-32.22,5.88,2241,59.1,0.197,70.3,1.77,27.6,1.62,0.301,0,3662896
5351,鈺創,20190524,10.9,11.1,10.65,11.05,0,0,4.07,2505,868,27217,2.9,-62.25,-12.12,4352,48.1,0.16,,1.87,,0.57,0.085,0,2505298
5353,台林,20190524,19.1,19.15,18.95,19.05,0.05,0.26,1.05,113,76,2165,1.5,-28.03,-25,750,14.3,0.048,19.1,1.21,15.8,0.15,0.007,0,113516
5355,佳總,20190524,4.95,5.07,4.95,5,0.05,1.01,2.42,96,28,481,3.4,33.33,-5.56,1661,8.3,0.028,,0.53,,0.06,0.002,0,96001
5356,協益,20190524,24.9,25,24.85,24.95,-0.05,-0.2,0.6,35,33,877,1.1,-43.55,-21.43,1030,25.7,0.086,15.6,0.54,13.3,0.03,0.003,0,35183
5364,力麗店,20190524,19.4,19.4,19.4,19.4,0,0,0,0,0,0,,,,141,2.7,0.009,,1.3,,0,0,0,0
5371,中光電,20190524,39.9,41.1,39.85,39.95,0,0,3.13,5275,3014,212833,1.8,63.21,5.88,4344,173.5,0.578,9.4,0.76,9,1.23,0.667,0,5275189
5381,合正,20190524,4.9,5,4.9,4.91,0.01,0.2,2.04,57,21,284,2.7,-44.12,-63.01,1802,8.8,0.029,49.2,1.31,,0.03,0.001,0,57144
5383,金利,20190524,9.3,9.4,9.19,9.36,0.01,0.11,2.25,77,37,714,2.1,18.46,-30,494,4.6,0.015,,0.97,,0.16,0.002,0,77000
5386,青雲,20190524,34.65,35.8,34.55,34.7,-0.3,-0.86,3.57,73,58,2562,1.3,46,18.18,195,6.8,0.023,23.3,2,34.5,0.38,0.008,0,73212
5388,中磊,20190524,63.5,64.2,63.3,63.5,0.2,0.32,1.42,578,429,36910,1.3,-33.41,-7.14,2457,156,0.05,13.2,2.07,18.7,0.24,0.036,0,578384
5392,應華,20190524,34.65,35.85,34.65,34.9,-0.1,-0.29,3.43,1086,593,38445,1.8,66.56,12.5,1255,43.8,0.146,15.9,1,45.9,0.88,0.121,0,1086729
5398,慕康生醫,20190524,19.75,19.8,19.7,19.7,0.1,0.51,0.51,7,5,138,1.4,-22.22,7.69,500,9.9,0.033,,1.85,,0.01,0,0,7002
5403,中菲,20190524,38,38,37.9,38,0,0,0.26,17,15,650,1.1,-75.36,-31.25,626,23.8,0.079,11.9,1.81,12.5,0.03,0.002,0,17100
5410,國眾,20190524,18.3,18.45,18.2,18.35,-0.05,-0.27,1.36,204,95,3745,2.1,29.11,23.53,859,15.8,0.053,11.5,1.36,11.3,0.24,0.012,0,204318
5425,台半,20190524,47,47.95,47,47.1,-0.4,-0.84,2,631,428,29896,1.5,-24.79,0,2427,114.3,0.381,12.1,1.97,15.7,0.26,0.094,0,631336
5426,振發,20190524,13.3,13.4,13.3,13.35,0.05,0.38,0.75,191,42,2551,4.5,94.9,136.84,1438,19.2,0.064,16.7,0.85,15.9,0.13,0.008,0,191216
5432,達威,20190524,16.25,16.35,16.1,16.15,-0.3,-1.82,1.52,56,44,908,1.3,0,18.18,207,3.3,0.011,15.9,1.2,14,0.28,0.003,0,56000
5434,崇越,20190524,82.6,82.6,80.8,81.1,-0.3,-0.37,2.21,503,430,40950,1.2,-3.64,9.09,1817,147.4,0.047,9.6,1.63,9.7,0.28,0.04,0,503168
5438,東友,20190524,14.15,14.3,14.1,14.25,0.1,0.71,1.41,39,29,555,1.3,14.71,44.44,1125,16,0.053,14.3,0.87,13.8,0.03,0.002,0,39200
5439,高技,20190524,41.2,41.65,40.85,40.95,0.15,0.37,1.96,1210,871,49781,1.4,-15.97,0,860,35.2,0.117,10.2,2.03,11.9,1.41,0.156,0,1210087
5443,均豪,20190524,19.1,19.3,19.1,19.2,0.1,0.52,1.05,234,148,4493,1.6,-70.49,-20,1651,31.7,0.106,10.7,1.32,14.9,0.14,0.014,0,234001
5450,寶聯通,20190524,24.3,24.75,23.9,24,0,0,3.54,143,91,3458,1.6,-28.86,-23.81,1224,29.4,0.098,24.1,2.71,224.2,0.12,0.011,0,143501
5452,佶優,20190524,6.73,6.92,6.73,6.78,-0.01,-0.15,2.8,131,33,896,4,-48.22,29.03,1488,10.1,0.034,67.3,0.53,31.7,0.09,0.003,0,131100
5455,昇益,20190524,24.8,25.7,24.8,25.7,-0.1,-0.39,3.49,14,7,348,2,1300,100,655,16.8,0.056,25.5,5.02,17.4,0.02,0.001,0,14000
5457,宣德,20190524,59.3,61,58.7,59.4,0.6,1.02,3.91,2224,1510,133227,1.5,-15.02,-6.25,1678,99.7,0.332,18,4.89,43.5,1.34,0.418,0,2224005
5460,同協,20190524,11.1,11.15,11.05,11.1,0,0,0.9,41,12,456,3.4,-45.33,78.95,720,8,0.027,36.3,0.87,22.8,0.06,0.001,0,41045
5464,霖宏,20190524,17,17,16.8,16.8,0,0,1.19,34,17,573,2,-69.64,-13.04,711,11.9,0.04,8.4,0.95,4.2,0.05,0.002,0,34050
5465,富驊,20190524,16.6,16.6,16.2,16.3,-0.35,-2.1,2.4,10,9,169,1.1,233.33,10,1641,26.7,0.089,20.4,1.17,26.1,0.01,0.001,0,10272
5468,凱鈺,20190524,3.12,3.12,3.12,3.12,-0.11,-3.41,0,2,1,6,2,-81.82,-9.09,698,2.2,0.007,,1.24,,0,0,0,2000
5469,瀚宇博,20190524,28.55,29.2,28.5,28.8,0.5,1.77,2.47,5107,2461,147508,2.1,10.61,10.53,4504,129.7,0.042,5.8,0.61,7.2,1.14,0.143,0,5107416
5471,松翰,20190524,30.05,30.05,29.6,29.9,-0.1,-0.33,1.5,165,114,4919,1.4,-14.51,-12.5,1679,50.2,0.016,14.2,1.61,14.2,0.1,0.005,0,165200
5474,聰泰,20190524,69.2,69.4,68.2,68.6,-0.4,-0.58,1.74,83,69,5715,1.2,5.06,9.09,337,23.1,0.077,9.8,2.28,8.9,0.25,0.018,0,83100
5475,德宏,20190524,6.88,6.88,6.88,6.88,0.62,9.9,0,342,124,2358,2.8,52,3.7,1736,11.9,0.04,,1.25,,0.2,0.007,1,342778
